Data File Name,CADAM_11jan17_1_DNA 12000_DE72901785_2017-01-11_10-14-38.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2017-01-11
Date Created,"Wednesday, January 11, 2017 9:14:38 AM"
Date Last Modified,"Wednesday, January 11, 2017 9:36:50 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,DNA 12000 Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,DNA 12000
Assay Version,2.4
 
Number of Samples Run,6
 
Sample Name,Ladder
Number of Events,1581
 
Time,Value
79.35,76.66051
79.4,93.89346
79.45,109.9483
79.5,123.5941
79.55,132.6951
79.6,136.4844
79.65,134.7998
79.7,130.1227
79.75,123.2764
79.8,111.9874
79.85,99.05657
79.9,83.64351
79.95,66.62668
80,51.33394
80.05,38.60509
80.1,28.24488
80.15,20.2417
80.2,14.06559
80.25,9.414906
80.3,6.458214
80.35,4.51738
80.4,3.593823
80.45,2.890801
80.5,1.558611
80.55,0.587037
80.6,-0.1608057
80.65,-0.9747036
80.7,-0.8830566
80.75,-0.8135759
80.8,-0.8256308
80.85,-0.6613973
80.9,-0.4950401
80.95,-0.3807695
81,-0.2218724
81.05,-0.2285029
81.1,-0.5440047
81.15,-0.8239751
81.2,-0.7707226
81.25,-0.4117083
81.3,-0.1719056
81.35,-0.1536209
81.4,0.2401308
81.45,0.2297562
81.5,0.3353549
81.55,0.4681809
81.6,0.7037457
81.65,0.9020921
81.7,1.165239
81.75,1.80762
81.8,3.591341
81.85,6.776798
81.9,10.56343
81.95,14.87765
82,20.62581
82.05,28.23228
82.1,38.4777
82.15,49.84008
82.2,62.24475
82.25,76.23857
82.3,88.11034
82.35,97.90778
82.4,108.3097
82.45,114.6845
82.5,119.3511
82.55,117.8526
82.6,113.4618
82.65,106.8937
82.7,97.31683
82.75,86.3276
82.8,75.71751
82.85,65.0108
82.9,54.13556
82.95,45.11022
83,35.58508
83.05,29.2774
83.1,22.09413
83.15,17.23961
83.2,13.11131
83.25,10.17405
83.3,8.180916
83.35,7.002839
83.4,5.667664
83.45,4.557279
83.5,3.577388
83.55,2.990842
83.6,2.483738
83.65,1.943853
83.7,1.857712
83.75,1.888893
83.8,2.360018
83.85,4.078919
83.9,6.214709
83.95,9.321849
84,13.55486
84.05,18.94177
84.1,26.18186
84.15,31.90048
84.2,41.74858
84.25,53.93092
84.3,66.09243
84.35,77.36742
84.4,85.8511
84.45,91.16676
84.5,94.99749
84.55,97.79921
84.6,100.0265
84.65,102.9095
84.7,102.3234
84.75,100.9822
84.8,94.51534
84.85,84.61829
84.9,73.59222
84.95,63.30098
85,53.94635
85.05,46.33053
85.1,39.63231
85.15,33.41513
85.2,26.36814
85.25,19.8629
85.3,14.69892
85.35,10.89954
85.4,8.537683
85.45,6.625281
85.5,4.814579
85.55,3.342748
85.6,2.241524
85.65,1.794745
85.7,2.067454
85.75,2.093197
85.8,1.745162
85.85,1.159312
85.9,0.3769027
85.95,-0.1812521
86,-0.807447
86.05,-1.157121
86.1,-0.8272076
86.15,-0.538921
86.2,-0.7437767
86.25,-1.034342
86.3,-1.33624
86.35,-1.559227
86.4,-1.138988
86.45,-0.9412385
86.5,-0.5773099
86.55,-0.4461903
86.6,-1.186015
86.65,-2.015652
86.7,-2.578085
86.75,-2.875277
86.8,-1.944649
86.85,-0.9789247
86.9,-0.2468887
86.95,0.2502242
87,0.6686213
87.05,1.504343
87.1,2.92064
87.15,5.007252
87.2,8.014956
87.25,11.1049
87.3,14.30452
87.35,17.94629
87.4,22.28907
87.45,25.86529
87.5,31.9302
87.55,40.16961
87.6,51.01847
87.65,60.49368
87.7,68.25381
87.75,74.94708
87.8,80.63992
87.85,86.19868
87.9,92.97838
87.95,100.7162
88,106.1301
88.05,106.2347
88.1,103.0842
88.15,98.28027
88.2,91.365
88.25,86.34406
88.3,80.05042
88.35,70.4231
88.4,61.3511
88.45,50.7575
88.5,42.99963
88.55,35.14924
88.6,28.3758
88.65,24.22444
88.7,20.25675
88.75,15.93987
88.8,13.12076
88.85,11.90947
88.9,11.84312
88.95,12.57935
89,12.11355
89.05,13.04014
89.1,14.76746
89.15,15.01079
89.2,16.31308
89.25,19.29768
89.3,23.90777
89.35,28.25872
89.4,33.20732
89.45,37.18036
89.5,42.23406
89.55,48.67599
89.6,55.96349
89.65,62.21858
89.7,65.58985
89.75,67.02824
89.8,67.42946
89.85,68.44846
89.9,68.44219
89.95,73.46122
90,75.30722
90.05,72.58736
90.1,70.10302
90.15,67.35561
90.2,63.62462
90.25,58.01033
90.3,53.96551
90.35,50.90173
90.4,47.80439
90.45,45.00074
90.5,43.44308
90.55,41.97275
90.6,38.35619
90.65,33.75793
90.7,29.18138
90.75,25.45604
90.8,21.39483
90.85,18.03207
90.9,14.92163
90.95,13.24604
91,11.73837
91.05,11.314
91.1,10.17179
91.15,7.776012
91.2,5.95234
91.25,4.475851
91.3,3.587565
91.35,3.221727
91.4,2.669724
91.45,2.409726
91.5,2.424237
91.55,1.899964
91.6,2.389648
91.65,3.642488
91.7,4.97756
91.75,4.729059
91.8,3.807714
91.85,3.068667
91.9,2.497895
91.95,1.672423
92,0.9824941
92.05,1.384938
92.1,2.202252
92.15,1.962765
92.2,1.235565
92.25,0.9136751
92.3,0.4704158
92.35,0.1067521
92.4,0.4375129
92.45,1.111081
92.5,1.659348
92.55,0.6600258
92.6,-0.3148421
92.65,-0.359806
92.7,-0.7057549
92.75,-0.4941383
92.8,9.309295E-02
92.85,0.2448671
92.9,0.1088332
92.95,-0.1829567
93,-0.3818016
93.05,-0.4926806
93.1,-0.6306049
93.15,-0.6076608
93.2,-0.3498594
93.25,-3.259441E-02
93.3,0.278427
93.35,0.18724
93.4,7.354347E-02
93.45,-0.1476476
93.5,-0.1810205
93.55,0.3024497
93.6,0.5708211
93.65,0.7937741
93.7,0.632772
93.75,0.1387395
93.8,-0.4753821
93.85,-0.8634251
93.9,-0.6754308
93.95,-0.1328557
94,0.1024288
94.05,-8.802366E-02
94.1,-0.1548313
94.15,1.113199E-02
94.2,-9.097399E-02
94.25,-2.189723E-02
94.3,0.542045
94.35,0.7890586
94.4,0.4537103
94.45,-0.2076035
94.5,-0.4401054
94.55,-0.3014641
94.6,-0.2259264
94.65,7.955787E-03
94.7,0.3075942
94.75,0.5491915
94.8,0.5871174
94.85,0.4083009
94.9,0.3877843
94.95,0.5524588
95,0.5770376
95.05,0.2667643
95.1,-0.2690144
95.15,-0.8044735
95.2,-0.7014487
95.25,-0.814276
95.3,-0.546722
95.35,-0.2442447
95.4,-0.1153552
95.45,-0.1478566
95.5,-0.2954019
95.55,-0.3220131
95.6,-6.008245E-02
95.65,0.1942453
95.7,0.1993341
95.75,2.843636E-02
95.8,-0.3130403
95.85,-0.4669866
95.9,-0.3136203
95.95,0.4377257
96,1.062422
96.05,1.204283
96.1,0.9565668
96.15,0.4283949
96.2,9.047136E-02
96.25,0.1148202
96.3,0.607047
96.35,1.336867
96.4,1.790789
96.45,1.912235
96.5,1.674435
96.55,1.079436
96.6,0.7135707
96.65,0.8971349
96.7,0.9203879
96.75,0.8231499
96.8,0.888976
96.85,0.7726188
96.9,0.3163425
96.95,0.2094681
97,0.2291063
97.05,0.5328179
97.1,0.5111311
97.15,0.3453993
97.2,0.2717566
97.25,0.1904135
97.3,0.384481
97.35,0.7044768
97.4,0.7790828
97.45,0.6901702
97.5,0.5555068
97.55,0.5380245
97.6,0.5580602
97.65,0.5469818
97.7,0.5836784
97.75,0.4579047
97.8,0.2136935
97.85,4.802293E-02
97.9,-0.1170787
97.95,0.1662537
98,0.4494273
98.05,0.5580936
98.1,0.6143261
98.15,0.5846915
98.2,0.5690404
98.25,0.5902427
98.3,0.5560962
98.35,0.5852181
98.4,0.6910592
98.45,0.8768227
98.5,0.9306511
98.55,0.7743075
98.6,0.5135124
98.65,0.444879
98.7,0.5270057
98.75,0.5760562
98.8,1.08941
98.85,1.382877
98.9,1.275886
98.95,0.8354068
99,0.3465486
 
Alignment,On
